,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl
0,8.070142604410648,1.7504170219413937,445660.81520169973,246107.635719236,0.1524503542110324,4.561218421906233e+17,1.1709328131630956,0.545454545454545,1.0,1.0
1,3.768027266487479,0.8522643080726267,916743.4928938746,122003.9470656775,0.24112842213362456,4.180581635609269e+18,1.1523753296238874,0.272727272727273,1.0,2.0
2,6.963600723538548,1.1086678373627366,849671.1848303676,30519.25921579823,0.16436344098299743,2.396476498991251e+18,1.1968363081619806,0.818181818181818,1.0,1.0
3,9.786002587061375,0.6638908553682268,627477.0747870207,281445.06506156176,0.12704729126766326,1.578530491888523e+18,1.1528320126321885,0.7272727272727271,1.0,1.0
4,1.5904283849522471,1.424138339571655,307670.4155653715,225304.82843052596,0.2940305112488568,4.567323414608836e+18,1.1024478910965454,0.36363636363636404,1.0,2.0
5,4.732412751764059,2.306532963998616,488423.4508499503,48086.69026941061,0.11157640013843775,4.881229890510439e+18,1.1612366576478999,0.818181818181818,1.0,2.0
6,6.682866208720952,2.0859888087026777,571741.7916283011,104238.76348882914,0.30856382939964533,1.8643121466040612e+18,1.1504005201146525,0.18181818181818202,1.0,1.0
7,0.23354340577498078,0.7872197363153101,891238.3390590549,263872.8247024119,0.21910945151001215,2.621658826619387e+18,1.1759591539357643,0.0909090909090909,1.0,2.0
8,3.016910783480853,1.2194795100018383,681613.2839769125,84484.46250753477,0.1369832737185061,3.7536398634314537e+18,1.0728422008354803,0.272727272727273,1.0,1.0
9,6.212331964634359,1.003022276815027,351995.2233880758,136447.17603223398,0.330024690721184,7.424348961561917e+17,1.1695497065014397,0.0909090909090909,1.0,1.0
10,7.570067651104182,0.9403332148119807,747942.7253827453,97154.99413898215,0.29869876500219106,3.318256360292435e+18,1.0934622455751581,0.18181818181818202,1.0,2.0
11,4.341646542306989,1.6623459064029158,614262.3482272029,203434.57508599386,0.2073767685517669,2.5937218986451625e+18,1.1195385051021258,0.0,1.0,1.0
12,7.386461370624602,2.4585866856202485,344322.93754071,286505.9792599641,0.25061502393335106,4.3768018323928115e+18,1.1857853769289435,0.9090909090909091,1.0,2.0
13,0.7802879204973578,1.156660695131868,1018478.7547215819,140651.38866892084,0.10174669798463584,3.3415079675614835e+17,1.1234537528861628,0.272727272727273,1.0,1.0
14,3.563326196745038,0.5810931813530624,408669.83719170094,172381.78517203778,0.18403355272486807,1.3161501485854387e+18,1.1553438212599951,0.272727272727273,1.0,2.0
15,5.353106672409922,1.372983366586268,526471.5153723955,251197.9116825387,0.2308259746618569,3.1049429260194304e+18,1.0838364879982656,0.272727272727273,1.0,2.0
16,4.6272430079989135,1.4964514250122012,792191.7578205466,268807.23064765334,0.31782711405307057,1.7430736035108567e+18,1.1951081028450001,0.545454545454545,1.0,1.0
17,6.417175787501037,0.7360700218006969,1072642.9482921958,221067.4030892551,0.15481318790465595,4.75896621607244e+18,1.1020840330693884,0.18181818181818202,1.0,2.0
18,0.41652814019471407,2.1371365719102324,390548.7908050418,79522.16751873493,0.24535875994712117,1.0016936410218477e+18,1.1591700864972605,0.45454545454545503,1.0,1.0
19,9.239305770024657,1.3075434157624841,450208.530202508,126236.99906514958,0.19191007072106003,4.091038523986936e+18,1.109828719335237,0.272727272727273,1.0,1.0
20,2.449372543487698,1.0510059815458954,583394.119516015,43160.951987374574,0.2651442956365645,2.279833697527647e+18,1.1358414620438495,0.36363636363636404,1.0,2.0
21,7.886477001011372,1.1887821920961144,596044.7454825044,211937.27690493688,0.33982139857485893,1.2354326121509074e+18,1.1109783853022572,0.45454545454545503,1.0,1.0
22,1.0873909038491547,0.8986948795057834,462564.66154009104,295539.5170650445,0.14301444621756673,3.0183661688119173e+18,1.100655012212316,0.45454545454545503,1.0,2.0
23,9.920830528717488,2.2717487280070783,377900.3605246544,179824.16685204953,0.2995885932072997,2.3577493894845245e+18,1.1359817809146557,0.6363636363636359,1.0,2.0
24,5.04485868383199,0.5500099155306817,779931.6622316837,100230.71957286447,0.2572109049186111,4.175052016973495e+17,1.1773773263852296,0.545454545454545,1.0,1.0
25,4.935757722705603,0.6986503399349749,538828.412629664,149443.6490535736,0.2841177325882018,3.860614081472158e+18,1.0763218522067683,0.36363636363636404,1.0,2.0
26,6.734691106248647,1.524354139789939,421318.1773200631,70101.39383375645,0.12089827412739397,2.0435497481375933e+18,1.1250897970108509,0.272727272727273,1.0,1.0
27,8.932087456341833,1.0241414335370065,1006220.9449708462,241018.09897692874,0.1733178784325719,1.9802365954965353e+18,1.1455434683779948,0.45454545454545503,1.0,2.0
28,2.9014659742824733,1.7810895884223283,331966.70413017273,118390.90201305225,0.3243542875722051,2.732931824401021e+18,1.1670126944641808,0.0,1.0,1.0
29,2.1331548178568482,1.3417824681289496,735195.1085031033,198050.2632376738,0.24634656388312579,4.992613142728805e+18,1.105535361040301,0.0,1.0,1.0
30,4.076198597904295,1.1355262085795403,364735.97902804613,236813.90218203887,0.27503531621769073,1.4981243621557952e+18,1.186329000513611,0.36363636363636404,1.0,2.0
31,7.281993352808058,0.8180149449594319,693867.284245789,185379.71526151523,0.19806662665680053,4.481057773530483e+18,1.107566517751366,0.272727272727273,1.0,1.0
